X,Y,OBJECTID,inc_id,created_date,post_structure_qty,post_people_count,post_people_under_25_count,post_children_count,post_reason,waste_material_qty,dogs_present,post_location,email_time_utc,bureaus_detail,graffiti,latitude,longitude,zip_code,NAME
-13655959.999,5703781.1661,1362,23-128572,2023/03/17 18:15:51+00,0,0,0,0,5,0,0.0,200-299 SW HARVEY MILK ST,2023/03/17 18:36:48+00,,1.0,45.52013493663278,-122.67357586426505,97204.0,Portland Downtown
-13657370.502,5702095.9681,1363,23-180320,2023/09/08 17:21:20+00,4,4,0,0,5,20,0.0,0-1998 SW PARK AVE,2023/09/08 17:36:46+00,,0.0,45.50952709331903,-122.68624662829701,97201.0,Portland Downtown
-13654456.4722,5704600.7659,1364,24-19817,2024/03/29 16:51:30+00,4,6,0,0,5,20,0.0,NE EVERETT ST behind Fence (ODOT) I-84,2024/03/29 19:17:44+00,,0.0,45.52529336211678,-122.6600694532198,97232.0,Kerns
-13646181.827,5711996.8045,1365,23-128187,2023/03/10 18:56:14+00,2,2,0,0,5,70,1.0,Both Sides of Alderwood Rd,2023/03/10 19:36:42+00,,0.0,45.57182141353413,-122.58573705068154,97218.0,Cully
-13645538.7599,5704316.6315,1366,23-218975,2024/02/14 19:39:04+00,0,2,0,0,5,15,0.0,82nd Couch,2024/02/14 20:36:40+00,,1.0,45.523505120794205,-122.5799602806351,97213.0,Montavilla
-13657957.5311,5706311.6725,1367,24-24518,2024/04/11 16:41:00+00,1,2,0,0,5,40,0.0,1825 NW 19TH AVE ,2024/04/11 17:36:47+00,,0.0,45.53606000089795,-122.69152000042452,97209.0,Northwest District
-13637812.5244,5703932.7601,1368,24-09441,2024/02/21 21:24:49+00,1,1,0,0,5,20,0.0,"208 SE 148TH AVE , PORTLAND  97233",2024/02/21 21:36:41+00,,0.0,45.521089079827945,-122.51055432625152,97233.0,Glenfair
-13654529.1939,5711005.0621,1369,23-188560,2023/09/07 21:54:29+00,2,2,0,0,5,1,0.0,400-599 NE SIMPSON ST,2023/09/07 22:36:46+00,,0.0,45.56558465536781,-122.66072272336578,97211.0,King
-13656421.2909,5704699.0183,1370,24-31027,2024/05/03 21:04:50+00,4,8,0,0,5,40,0.0,NW 6th to 8th and Flanders,2024/05/03 21:36:43+00,,0.0,45.52591171471185,-122.67771971990715,97209.0,Pearl District
-13657022.354,5715742.3661,1371,23-149376,2023/05/18 17:42:43+00,2,4,0,0,5,15,0.0,0-0 N UNNAMED RD,2023/05/18 18:36:49+00,,0.0,45.595369833974964,-122.68311916160167,97217.0,East Columbia
-13654079.154,5702010.4829,1372,23-176855,2023/08/03 21:29:04+00,1,2,0,0,5,5,0.0,SE 9th and se Harrison ,2023/08/03 21:36:38+00,,0.0,45.508988934948526,-122.65667994615944,97214.0,Hosford-Abernethy
-13654682.068,5702036.8491,1373,23-171164,2023/07/14 16:37:42+00,2,2,0,0,5,3,0.0,SE MLK JR BLVD,2023/07/14 17:36:48+00,,0.0,45.50915491968202,-122.66209601477154,97214.0,Hosford-Abernethy
-13642741.1292,5710531.9105,1374,24-16651,2024/04/03 16:46:51+00,0,5,0,0,5,40,0.0,"5301 NE 105TH AVE , PORTLAND  97220 -V4",2024/04/03 17:36:42+00,,0.0,45.56260890874845,-122.55482873646379,97220.0,Parkrose
-13655739.049,5704627.3471,1375,23-211116,2023/12/01 18:13:41+00,1,1,0,0,5,5,0.0,300-399 NW 1ST AVE,2023/12/01 18:36:48+00,,0.0,45.525460651871505,-122.67159103664478,97209.0,Old Town
-13641860.951,5705928.5681,1376,23-179119,2023/09/21 17:20:30+00,5,7,0,0,5,10,0.0,1500-1550 NE 112TH AVE,2023/09/21 17:36:52+00,,1.0,45.53364932558779,-122.54692196116568,97220.0,Parkrose Heights
-13656699.289,5704373.5521,1377,23-210961,2023/11/30 23:21:43+00,2,1,0,0,5,10,0.0,100-199 NW 9TH AVE,2023/11/30 23:36:40+00,,0.0,45.52386336345231,-122.68021701932902,97209.0,Pearl District
-13644092.9229,5701371.1641,1378,23-204791,2024/02/16 22:58:49+00,6,6,0,0,5,40,0.0,I-205 MUP near SE 93rd,2024/02/16 23:36:37+00,,0.0,45.50496404281282,-122.56697210588067,97216.0,Montavilla
-13656084.0215,5704929.0617,1379,SSCC-23-0628-04628,2023/06/29 16:44:47+00,1,1,0,0,5,20,0.0,NW 4th and NW Hoyt,2023/06/29 17:36:47+00,,1.0,45.527359468874494,-122.67468997733829,97209.0,Old Town
-13653868.73,5702884.2251,1380,23-124687,2023/02/24 21:40:14+00,1,2,0,0,5,4,0.0,1100-1199 SE 11TH AVE,2023/02/24 22:36:39+00,,0.0,45.514489196409606,-122.65478967520599,97214.0,Buckman
-13656000.606,5704272.0341,1381,23-207474,2023/12/13 17:24:53+00,1,1,0,0,5,10,0.0,300-399 W BURNSIDE ST,2023/12/13 17:36:37+00,,0.0,45.52322443538602,-122.67394064315246,97209.0,Old Town
-13650306.283,5702617.8811,1382,23-171513,2023/07/20 16:37:27+00,1,1,0,0,5,10,0.0,3900-3999 SE MADISON ST,2023/07/20 17:36:52+00,,1.0,45.51281260132728,-122.62278766931632,97214.0,Sunnyside
-13655083.362,5705484.2781,1383,23-124159,2023/02/16 22:20:51+00,9,12,0,0,5,10,0.0,20-49 NE MULTNOMAH ST,2023/02/16 22:36:42+00,,1.0,45.53085351193405,-122.66570090010778,97232.0,Lloyd
-13653194.8524,5700600.5957,1384,SSCC-23-1116-05168,2023/11/22 20:56:11+00,3,3,0,0,5,7,0.0,SE 17th and SE Powell WB walking path,2023/11/22 21:36:39+00,,1.0,45.50011247389811,-122.64873612972892,97202.0,Hosford-Abernethy
-13654156.962,5702745.6831,1385,23-159141,2023/06/15 17:37:33+00,4,2,0,0,5,10,0.0,800-899 SE MAIN ST,2023/06/15 18:36:56+00,,0.0,45.51361710176633,-122.6573789073157,97214.0,Buckman
-13659601.691,5710514.0331,1386,23-134621,2023/05/26 15:48:45+00,1,4,0,0,5,25,0.0,Swan Island Boat Ramp Beach,2023/05/26 16:36:49+00,,0.0,45.56249647105447,-122.7062897401016,97217.0,Overlook
-13654925.711,5707146.7831,1387,23-213451,2023/12/21 19:24:48+00,2,2,0,0,5,15,0.0,2600-2699 NE RODNEY AVE,2023/12/21 19:36:46+00,,0.0,45.54131455630191,-122.66428469707921,97212.0,Eliot
-13645786.709,5700176.6821,1388,23-148483,2023/05/18 17:47:47+00,1,1,0,0,5,5,0.0,7800-7899 SE POWELL BLVD,2023/05/18 18:36:49+00,,1.0,45.49744329695094,-122.58218764529725,97206.0,South Tabor
-13655217.127,5702763.5981,1389,22-60753,2023/01/13 20:14:23+00,5,5,0,0,5,20,0.0,30-49 SE MAIN ST,2023/01/13 20:36:38+00,,0.0,45.513729873928824,-122.66690253154759,97214.0,Buckman
-13661971.5529,5715252.6243,1390,23-143506,2023/06/16 17:25:25+00,0,0,0,0,5,5,0.0,PCT,2023/06/16 17:36:49+00,,0.0,45.59229137883738,-122.72757857176181,97203.0,Portsmouth
-13645529.331,5703740.5581,1391,22-109304,2023/04/07 16:30:38+00,1,1,0,0,5,10,0.0,8100-8199 SE OAK ST,2023/04/07 16:36:42+00,,0.0,45.51987934430455,-122.57987557938529,97215.0,Montavilla
-13654078.0191,5703769.9011,1392,23-215839,2023/12/14 21:22:38+00,1,1,0,0,5,5,0.0,"SE 9TH AVE andamp; SE OAK ST, PORTLAND  97214",2023/12/14 21:36:42+00,,0.0,45.52006403329226,-122.65666975117927,97214.0,Buckman
-13653516.403,5706079.0541,1393,23-213402,2023/12/06 19:58:33+00,2,4,0,0,5,15,0.0,1600-1699 NE 14TH AVE,2023/12/06 20:36:38+00,,1.0,45.534596267481355,-122.65162466791492,97232.0,Lloyd
-13644267.757,5695147.1331,1394,23-165817,2023/08/04 21:04:30+00,1,6,0,0,5,7,1.0,SE 92nd Crystal Springs - Flavel,2023/08/04 21:36:44+00,,1.0,45.46576502640959,-122.56854266732279,97266.0,Lents
-13645509.027,5703732.7951,1395,23-208345,2023/11/16 17:42:51+00,1,1,0,0,5,1,0.0,8100-8199 SE OAK ST,2023/11/16 18:36:54+00,,0.0,45.519830482784336,-122.57969318545,97216.0,Montavilla
-13652691.1233,5700106.0217,1396,24-10971,2024/02/22 20:12:48+00,1,1,0,0,5,5,0.0,"2100-2199 SE LAFAYETTE ST, PORTLAND  97202",2024/02/22 20:36:47+00,,0.0,45.496998370611635,-122.64421105423308,97202.0,Brooklyn
-13654335.4,5701503.5241,1397,23-122996,2023/02/23 18:41:22+00,0,0,0,0,5,25,0.0,510-669 SE CARUTHERS ST,2023/02/23 19:36:48+00,,0.0,45.505797351368365,-122.6589818431424,97214.0,Hosford-Abernethy
-13654439.0219,5702104.9251,1398,23-166620,2023/06/30 22:09:29+00,1,1,0,0,5,3,0.0,1800-1899 SE 6TH AVE,2023/06/30 22:36:41+00,,0.0,45.50958348037863,-122.6599126945078,97214.0,Hosford-Abernethy
-13644094.942,5698228.7321,1399,23-117468,2023/04/06 16:46:19+00,9,12,0,0,5,80,1.0,I-205 MUP SE Mitchell - Steele,2023/04/06 17:36:51+00,,0.0,45.48517638037309,-122.56699024376455,97266.0,Lents
-13657649.377,5702564.1451,1400,23-194508,2023/12/15 17:11:30+00,3,3,0,0,5,20,0.0,0-0 SW I405 FWY-SUNSET HWY RAMP,2023/12/15 17:36:37+00,,0.0,45.51247433530247,-122.68875180504558,97201.0,Portland Downtown
-13651561.287,5705251.3841,1401,23-165590,2023/06/30 22:00:43+00,1,1,0,0,5,7,0.0,3000-3099 NE PACIFIC ST,2023/06/30 22:36:41+00,,0.0,45.52938790862776,-122.63406156206466,97232.0,Kerns
-13653801.25,5703438.3931,1402,23-118165,2023/01/30 20:41:33+00,3,4,0,0,5,30,0.0,1100-1199 SE ALDER ST,2023/01/30 21:36:39+00,,0.0,45.517977439838454,-122.65418349205227,97214.0,Buckman
-13653767.809,5704137.6731,1403,23-163104,2023/06/23 17:02:05+00,4,4,0,0,5,7,0.0,SE Sandy-12th- Ankeny,2023/06/23 17:36:48+00,,0.0,45.52237879080479,-122.6538830864381,97214.0,Buckman
-13646280.8633,5700146.0869,1404,24-17192,2024/03/20 21:17:07+00,1,6,0,0,5,20,0.0,"7400-7499 SE POWELL BLVD FRONTAGE RD, PORTLAND  97",2024/03/20 21:36:39+00,,0.0,45.49725064902024,-122.58662670890126,97206.0,Foster-Powell
-13656379.2535,5702954.6177,1405,24-25416,2024/04/19 21:44:45+00,1,1,0,0,5,1,0.0,SW 3RD AVE & SW MADISON ST,2024/04/19 22:36:46+00,,0.0,45.514932298804894,-122.67734209151789,97204.0,Portland Downtown
-13644108.7538,5698343.7189,1406,23-150492,2023/06/09 18:45:29+00,0,2,0,0,5,10,0.0,SE 94th Mitchell - Raymond,2023/06/09 19:36:41+00,,0.0,45.48590056632457,-122.56711431727496,97266.0,Lents
-13656449.674,5704693.6331,1407,23-192349,2023/09/21 22:03:31+00,1,1,0,0,5,20,0.0,700-749 NW FLANDERS ST,2023/09/21 22:36:46+00,,0.0,45.525877823070566,-122.67797468963255,97209.0,Pearl District
-13655950.479,5706199.0087,1408,IRP-23-0612-04567,2023/06/15 17:23:53+00,2,3,0,0,5,30,0.0,N Interstate off ramp/N Larrabee flyover,2023/06/15 17:36:52+00,,1.0,45.53535107734692,-122.67349034465,97227.0,Eliot
-13651899.5559,5703193.3251,1409,23-135705,2023/04/06 17:40:39+00,1,1,0,0,5,5,0.0,SE 28TH AVE and SE BELMONT ST,2023/04/06 18:36:56+00,,0.0,45.516434871407796,-122.63710028329477,97214.0,Sunnyside
-13654352.2231,5702866.5237,1410,23-217146,2023/12/21 18:14:58+00,2,2,0,0,5,2,0.0,6th-7th and Se Salmon st,2023/12/21 18:36:48+00,,0.0,45.514377770330945,-122.65913296762095,97214.0,Buckman
-13655885.354,5703631.2771,1411,23-123327,2023/02/16 19:02:12+00,7,7,0,0,5,20,0.0,SW 1st to 2nd and Harvey Milk,2023/02/16 19:36:47+00,,0.0,45.519191508917636,-122.67290531682123,97204.0,Portland Downtown
-13645008.3897,5711369.2297,1412,24-20126,2024/05/17 16:34:30+00,10,10,0,0,5,50,0.0,NE MARX DRIVE PART. 1,2024/05/17 16:36:40+00,,0.0,45.56787487210598,-122.57519588406608,97220.0,Sumner
-13643141.9511,5704323.7105,1413,23-218552,2024/01/03 21:15:41+00,2,1,0,0,5,20,0.0,"115 NE 102ND AVE  #1-12, PORTLAND  97220",2024/01/03 21:36:39+00,,0.0,45.52354967420452,-122.55842938085357,97220.0,Hazelwood
-13636654.872,5708756.7391,1414,23-150922,2024/01/24 20:11:51+00,0,8,0,0,5,20,0.0,3830-4199 NE 158TH AVE,2024/01/24 20:36:42+00,,0.0,45.551443089816836,-122.50015495780535,97230.0,Wilkes
-13655942.156,5703394.2361,1415,22-113389,2023/01/12 17:58:37+00,6,6,0,0,5,20,0.0,0-99 SW MORRISON ST,2023/01/12 18:36:51+00,,0.0,45.517699498904584,-122.6734155778689,97204.0,Portland Downtown
-13646223.3435,5695452.6799,1416,24-26550,2024/05/17 20:02:15+00,0,0,0,0,5,10,0.0,FLAVEL PARK ,2024/05/17 20:36:53+00,,0.0,45.46769000020375,-122.58610999974647,97206.0,Brentwood-Darlington
-13644010.7432,5700088.9457,1417,24-34031,2024/05/17 18:42:37+00,5,7,2,0,5,20,0.0,SE POWELL BLVD-I205 FWY RAMP,2024/05/17 19:36:45+00,,0.0,45.49689084787698,-122.5662338730751,97266.0,Lents
-13651075.7939,5705944.1415,1418,24-24348,2024/04/19 21:49:09+00,2,9,0,0,5,60,0.0,"3310-3399 NE HALSEY ST, PORTLAND  97232",2024/04/19 22:36:46+00,,0.0,45.53374732285129,-122.629700303344,97232.0,Laurelhurst
-13656426.019,5707708.8901,1419,23-151158,2023/09/21 21:14:11+00,2,2,0,0,5,10,0.0,N GREELEY AVE and N INTERSTATE AVE,2023/09/21 21:36:50+00,,1.0,45.544851083648226,-122.67776219315209,97227.0,Overlook
-13656422.204,5705354.0961,1420,23-148637,2023/05/12 16:52:10+00,1,1,0,0,5,20,0.0,1000-1019 NW STATION WAY,2023/05/12 17:36:44+00,,0.0,45.530034280552755,-122.67772792242401,97209.0,Pearl District
-13643809.1468,5703934.0735,1421,23-158087,2023/07/28 22:39:17+00,1,2,0,0,5,8,0.0,I-205 NB Stark - Burnside Soundwall,2023/07/28 23:36:35+00,,1.0,45.52109734638832,-122.56442290180166,97216.0,Hazelwood
-13638375.518,5701244.3461,1422,23-179592,2023/09/14 16:19:12+00,0,5,0,0,5,10,1.0,SE 143RD AVE and SE DIVISION ST,2023/09/14 16:36:43+00,,0.0,45.50416561386156,-122.51561178380894,97236.0,Centennial
-13655759.352,5703673.6761,1423,23-137050,2023/04/13 21:40:20+00,0,0,0,0,5,0,0.0,0-99 SW HARVEY MILK ST,2023/04/13 22:36:42+00,,0.0,45.51945837728145,-122.67177342159691,97204.0,Portland Downtown
-13645436.9708,5695501.0647,1424,24-08553,2024/03/22 15:30:45+00,0,13,0,0,5,40,0.0,"SE 82ND AVE &amp; SE MALDEN ST, PORTLAND  97206 -V",2024/03/22 15:36:35+00,,1.0,45.46799482299977,-122.57904589359222,97266.0,Lents
-13656514.168,5704272.0351,1425,23-172910,2023/07/20 21:59:54+00,1,1,0,0,5,20,0.0,0-99 NW 8TH AVE,2023/07/20 22:36:37+00,,0.0,45.5232244416798,-122.6785540490919,97209.0,Pearl District
-13653294.258,5700855.0601,1426,23-192914,2023/09/21 18:55:01+00,2,2,0,0,5,1,0.0,2900-2999 SE 16TH AVE,2023/09/21 19:36:49+00,,0.0,45.50171465120035,-122.64962910542701,97202.0,Hosford-Abernethy
-13654756.703,5702242.8841,1427,23-131269,2023/03/16 20:18:29+00,3,4,0,0,5,15,0.0,1700-1799 SE 3RD AVE,2023/03/16 20:36:42+00,,0.0,45.51045196742132,-122.66276647238384,97214.0,Hosford-Abernethy
-13641727.187,5708206.7969,1428,24-18305,2024/04/12 19:03:16+00,0,5,0,0,5,20,1.0,"11200-11799 NE FREMONT ST, PORTLAND  97220 -V2",2024/04/12 19:36:46+00,,1.0,45.54798350607341,-122.54572033870906,97220.0,Parkrose
-13656091.601,5703389.6641,1429,23-171483,2023/07/14 17:03:34+00,1,1,0,0,5,20,0.0,700-799 SW 2ND AVE,2023/07/14 17:36:48+00,,0.0,45.517670720921174,-122.67475806514526,97204.0,Portland Downtown
-13645637.665,5698237.0511,1430,23-165764,2023/07/06 20:34:59+00,4,4,0,0,5,20,0.0,SE 80TH AVE and SE MITCHELL ST,2023/07/06 20:36:48+00,,0.0,45.48522877368131,-122.58084876026517,97206.0,Foster-Powell
-13649990.745,5694631.4151,1431,23-195229,2023/10/06 22:10:45+00,2,2,0,0,5,20,0.0,3700-4549   SPRINGWATER TRAIL CORR,2023/10/06 22:36:42+00,,1.0,45.462515805027046,-122.61995314323511,97202.0,Ardenwald-Johnson Creek
-13649990.745,5694631.4151,1431,23-195229,2023/10/06 22:10:45+00,2,2,0,0,5,20,0.0,3700-4549   SPRINGWATER TRAIL CORR,2023/10/06 22:36:42+00,,1.0,45.462515805027046,-122.61995314323511,97202.0,Woodstock
-13653032.0093,5700118.9377,1432,SSCC-23-1025-05079,2023/10/27 18:18:33+00,1,1,0,0,5,10,0.0,SE 18th between Lafayette and SE Haig,2023/10/27 18:36:46+00,,0.0,45.49707969886837,-122.64727328527249,97202.0,Brooklyn
-13658792.3507,5705323.1999,1433,23-219054,2024/01/05 18:37:05+00,1,1,0,0,5,10,0.0,2300-2399 NW LOVEJOY ST,2024/01/05 19:36:41+00,,0.0,45.52983984995032,-122.69901931248616,97210.0,Northwest District
-13654196.554,5702865.3431,1434,IRP-23-1101-05114,2023/11/02 19:09:37+00,7,7,0,0,5,20,0.0,SE 8th and SE Salmon,2023/11/02 19:36:53+00,,0.0,45.51437033872851,-122.65773456830298,97214.0,Buckman
-13652293.566,5700450.6651,1435,23-179244,2023/08/10 16:01:45+00,3,3,0,0,5,10,0.0,SE 25TH AVE and SE FRANKLIN ST,2023/08/10 16:36:42+00,,0.0,45.49916844858108,-122.64063973624404,97202.0,Hosford-Abernethy
-13642610.859,5705779.0631,1436,23-205511,2023/11/29 19:22:50+00,1,2,0,0,5,20,0.0,1300-1443 NE 106TH AVE,2023/11/29 19:36:47+00,,0.0,45.53270854090437,-122.55365849934653,97220.0,Hazelwood
-13653201.1,5705259.7441,1437,23-184911,2024/01/12 17:53:23+00,3,3,0,0,5,40,0.0,I-84 EB ROW near NE 16th,2024/01/12 18:36:48+00,,0.0,45.52944051881755,-122.64879225287461,97232.0,Kerns
-13641972.074,5700370.2531,1438,23-189632,2024/03/22 18:34:51+00,0,2,0,0,5,20,0.0,3230 SE 112TH AVE,2024/03/22 18:36:43+00,,0.0,45.49866213471675,-122.54792019605885,97266.0,Powellhurst-Gilbert
-13643837.565,5701156.0311,1439,23-165502,2023/07/07 18:02:47+00,6,10,0,0,5,35,1.0,I-205 NB Division Off-Ramp,2023/07/07 18:36:49+00,,0.0,45.50360958789449,-122.56467818683574,97266.0,Powellhurst-Gilbert
-13653073.3084,5700327.2143,1440,24-06811,2024/02/15 22:20:01+00,2,2,0,0,5,4,0.0,"3390 SE 17TH AVE , PORTLAND  97202",2024/02/15 22:36:44+00,,0.0,45.49839113919921,-122.64764428139998,97202.0,Brooklyn
-13657503.072,5705296.7681,1441,23-143067,2023/06/29 17:12:42+00,6,6,0,0,5,20,0.0,900-999 NW 16TH AVE,2023/06/29 17:36:47+00,,0.0,45.52967351340151,-122.68743752486917,97209.0,Northwest District
-13651725.9195,5700292.2433,1442,23-184524,2023/08/24 16:19:16+00,15,15,0,0,5,60,0.0,SE 29TH AND SE WAVERLEIGH BLVD,2023/08/24 16:36:40+00,,1.0,45.49817094194511,-122.63554048097478,97202.0,Richmond
-13654086.75,5701957.5651,1443,23-134777,2023/03/30 18:37:23+00,0,6,0,0,5,15,1.0,SE 9TH AVE and SE HARRISON ST,2023/03/30 19:36:47+00,,1.0,45.50865579684467,-122.65674818218842,97214.0,Hosford-Abernethy
-13654082.515,5704590.3231,1444,23-177243,2023/08/03 17:52:56+00,4,4,0,0,5,10,0.0,300-399 NE 9TH AVE,2023/08/03 18:36:54+00,,0.0,45.52522763983679,-122.65671013853616,97232.0,Kerns
-13644805.2866,5700212.3385,1445,22-71449,2023/04/14 18:27:18+00,1,1,0,0,5,10,0.0,SE 87th and Powell,2023/04/14 18:36:50+00,,0.0,45.49766781276493,-122.57337137787626,97266.0,Powellhurst-Gilbert
-13654092.722,5702017.9321,1446,23-127476,2023/03/02 22:24:32+00,0,2,0,0,5,10,0.0,1900-1999 SE 9TH AVE,2023/03/02 22:36:44+00,,0.0,45.50903583039742,-122.65680182957718,97214.0,Hosford-Abernethy
-13649101.6809,5702383.4321,1447,23-147304,2023/05/11 17:25:37+00,2,2,0,0,5,10,0.0,4900-4999 SE CLAY ST,2023/05/11 17:36:55+00,,0.0,45.511336739097864,-122.6119665445392,97215.0,Richmond
-13634627.2522,5708414.2569,1448,PPR-23-0801-04773,2023/09/01 18:28:12+00,3,4,0,0,5,300,0.0,Big Four Corners South -Alice Springs  (3),2023/09/01 18:36:43+00,,1.0,45.54928862322784,-122.48194053923811,97230.0,Wilkes
-13654507.696,5703938.8171,1449,23-197997,2023/10/13 19:03:42+00,1,1,0,0,5,1,0.0,200-299 SE GRAND AVE,2023/10/13 19:36:40+00,,0.0,45.521127202671664,-122.66052960444432,97214.0,Buckman
-13640827.856,5704065.4161,1450,23-200877,2023/10/19 20:59:47+00,1,5,0,0,5,3,0.0,0-0 SE 122ND AVE TC ,2023/10/19 21:36:49+00,,1.0,45.52192401265711,-122.53764151088123,97233.0,Hazelwood
-13649874.8449,5706163.6031,1451,23-205502,2023/11/01 21:21:10+00,1,1,0,0,5,10,0.0,NE 43RD AVE and NE BROADWAY ,2023/11/01 22:36:20+00,,0.0,45.53512828997768,-122.61891199492251,97213.0,Hollywood
-13655018.5284,5703766.8503,1452,SSCC-23-0206-03949,2023/02/10 19:55:30+00,1,2,0,0,5,25,1.0,Se 1st and Oak,2023/02/10 20:36:43+00,,0.0,45.52004483115426,-122.66511848996976,97214.0,Buckman
-13646131.644,5698269.7051,1453,23-156502,2023/06/29 18:58:08+00,2,2,0,0,5,20,0.0,7639 SE FOSTER RD,2023/06/29 19:36:43+00,,0.0,45.48543442906872,-122.58528624912252,97206.0,Foster-Powell
-13657785.841,5702820.2675,1454,IRP-24-0402-05586,2024/04/04 16:52:25+00,4,4,0,0,5,20,0.0,Hwy 26/I-405 interchange,2024/04/04 17:36:44+00,,0.0,45.51408659757536,-122.68997768201493,97201.0,Goose Hollow
-13655966.568,5704573.6031,1455,23-117491,2023/01/22 16:49:23+00,0,0,0,0,5,20,0.0,200-299 NW 3RD AVE,2023/01/23 15:36:18+00,,0.0,45.52512241152724,-122.67363487459605,97209.0,Old Town
-13634933.9966,5698516.7547,1456,23-156550,2023/12/21 22:46:19+00,0,5,0,0,5,20,0.0,174th ,2023/12/21 23:36:39+00,,0.0,45.486990326870284,-122.4846960710665,97236.0,Pleasant Valley
-13653985.177,5702874.0731,1457,23-208827,2023/11/16 19:27:40+00,2,2,0,0,5,5,0.0,900-999 SE SALMON ST,2023/11/16 19:36:46+00,,0.0,45.51442529202504,-122.6558357364049,97214.0,Buckman
-13654703.7262,5703437.0643,1458,SSCC-23-0117-03860,2023/01/17 21:02:06+00,2,3,0,0,5,10,0.0,SE Alder between 3rd and MLK,2023/01/17 21:36:07+00,,1.0,45.517969075886455,-122.6622905736924,97214.0,Buckman
-13661702.141,5715465.8641,1459,23-163212,2023/08/17 21:18:19+00,0,0,0,0,5,5,0.0,0-0 N PENINSULA CROSSING TRL,2023/08/17 21:36:39+00,,0.0,45.5936317980604,-122.72515840348689,97203.0,Portsmouth
-13655126.7615,5705753.6469,1460,23-184266,2023/09/08 20:59:31+00,5,6,0,0,5,20,0.0,0-0 I5 FWY,2023/09/08 21:36:45+00,,0.0,45.53254860374062,-122.6660907644495,97232.0,Lloyd
-13656465.2015,5703944.8355,1461,24-09748,2024/02/29 21:48:26+00,1,1,0,0,5,5,0.0,400 SW BROADWAY ,2024/02/29 22:36:39+00,,0.0,45.52116508254086,-122.6781141755383,97205.0,Portland Downtown
-13650421.898,5703523.1911,1462,22-99062,2023/01/13 17:33:45+00,11,15,1,0,5,45,0.0,SE 38th and Washington - Cesar E Chavez Blvd,2023/01/13 17:36:45+00,,0.0,45.51851118681672,-122.62382625653206,97214.0,Sunnyside
-13654631.242,5706268.3631,1463,23-165938,2023/07/26 16:10:11+00,3,7,0,0,5,30,0.0,NE MARTIN LUTHER KING JR BLVD and NE SCHUYLER ST,2023/07/26 16:36:07+00,,0.0,45.53578748271104,-122.66163943704522,97212.0,Eliot
-13658337.9684,5705426.6987,1464,24-27218,2024/04/25 17:35:40+00,2,4,0,0,5,60,0.0,1025 NW 21ST AVE ,2024/04/25 17:36:44+00,,0.0,45.530491167986284,-122.69493752683694,97209.0,Northwest District
-13644032.837,5696184.6391,1465,23-132412,2023/05/19 17:48:41+00,3,3,0,0,5,40,0.0,I-205 MUP and SWCT,2023/05/19 18:36:49+00,,0.0,45.47230114516678,-122.56643234505734,97266.0,Lents
-13656471.7896,5705395.1377,1466,23-169064,2023/07/07 18:57:30+00,1,1,0,0,5,20,0.0,NW Station Way,2023/07/07 19:36:40+00,,0.0,45.53029255538588,-122.67817335744753,97209.0,Pearl District
-13653201.1016,5699938.4603,1467,24-35532,2024/05/15 20:43:12+00,0,0,0,0,5,2,0.0,"3717 SE 17TH AVE, PORTLAND  97202",2024/05/15 21:36:44+00,,0.0,45.49594327506598,-122.64879226724767,97202.0,Brooklyn
-13654747.744,5703838.1671,1468,23-149880,2023/05/18 16:41:03+00,3,2,0,0,5,20,1.0,300-399 SE 3RD AVE,2023/05/18 17:36:50+00,,1.0,45.52049370679536,-122.66268599231755,97214.0,Buckman
-13660149.704,5706606.3501,1469,23-133782,2023/03/27 19:48:39+00,1,0,0,0,5,3,0.0,NW 29th and Roosevelt St,2023/03/27 20:36:05+00,,0.0,45.537914182362634,-122.71121262463954,97210.0,Northwest District
-13649148.581,5697380.7591,1470,23-188802,2023/10/13 18:41:13+00,1,1,0,0,5,5,0.0,5900-5999 SE 49TH AVE,2023/10/13 19:36:40+00,,0.0,45.47983556568918,-122.61238785530578,97206.0,Woodstock
-13653847.217,5702459.1631,1471,23-183653,2023/08/25 18:21:53+00,2,2,0,0,5,5,0.0,1500-1599 SE 11TH AVE,2023/08/25 18:36:45+00,,0.0,45.51181347183971,-122.65459642063892,97214.0,Hosford-Abernethy
-13656444.8969,5704359.2201,1472,23-202021,2023/10/25 18:11:12+00,1,1,0,0,5,20,0.0,700-749 NW COUCH ST,2023/10/25 18:36:16+00,,0.0,45.52377316198668,-122.67793177621311,97209.0,Pearl District
-13654737.007,5703074.1231,1473,23-173989,2023/07/21 21:46:52+00,3,3,0,0,5,5,0.0,300-399 SE YAMHILL ST,2023/07/21 22:36:39+00,,0.0,45.5156845450154,-122.66258954020547,97214.0,Buckman
-13657436.38,5703060.8041,1474,23-122861,2023/02/17 18:07:35+00,3,3,0,0,5,20,0.0,1400-1499 SW 12TH AVE,2023/02/17 18:36:51+00,,0.0,45.51560070689783,-122.68683842043988,97201.0,Portland Downtown
-13653537.1675,5700520.5245,1475,SSCC-23-1121-05178,2023/11/21 19:56:58+00,0,1,0,0,5,2,0.0,SE 13th-14th and SE Franklin,2023/11/21 21:36:10+00,,0.0,45.49960831434225,-122.6518111985921,97202.0,Brooklyn
